SchoolKey,SchoolName,SchoolPostcode,SchoolMapLabel,LocalAuthority,Postcode_area,Postcode_district,Latitude,Longitude,CatchmentGeoJsonUrl,FallbackGeoJsonUrl,FallbackGeoJsonFilename,HasRealCatchmentGeoJson,HasFallbackGeoJson
Brechin High School|DD9 6LB,Brechin High School,DD9 6LB,Brechin High School (Angus),Angus,DD,DD9,56.7367347,-2.6724434,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_angus_brechin_high_school_5307236.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_brechin_high_school_dd9_6lb.geojson,fallback_brechin_high_school_dd9_6lb.geojson,True,True
Bridge Of Don Academy|AB22 8RR,Bridge Of Don Academy,AB22 8RR,Bridge Of Don Academy (Aberdeen City),Aberdeen City,AB,AB22,57.1847561,-2.1110928,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeen_city_bridge_of_don_academy_5235634.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bridge_of_don_academy_ab22_8rr.geojson,fallback_bridge_of_don_academy_ab22_8rr.geojson,True,True
Broughton High School|EH4 1EG,Broughton High School,EH4 1EG,Broughton High School (City of Edinburgh),City of Edinburgh,EH,EH4,55.960676,-3.2219544,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_broughton_high_school_5531632.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_broughton_high_school_eh4_1eg.geojson,fallback_broughton_high_school_eh4_1eg.geojson,True,True
Broxburn Academy|EH52 6AG,Broxburn Academy,EH52 6AG,Broxburn Academy (West Lothian),West Lothian,EH,EH52,55.9369568,-3.4878897,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_west_lothian_broxburn_academy_5510031.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_broxburn_academy_eh52_6ag.geojson,fallback_broxburn_academy_eh52_6ag.geojson,True,True
Buckie High School|AB56 1QB,Buckie High School,AB56 1QB,Buckie High School (Moray),Moray,AB,AB56,57.6726948,-2.9698902,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_moray_buckie_high_school_5208734.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_buckie_high_school_ab56_1qb.geojson,fallback_buckie_high_school_ab56_1qb.geojson,True,True
Bucksburn Academy|AB21 9DG,Bucksburn Academy,AB21 9DG,Bucksburn Academy (Aberdeen City),Aberdeen City,AB,AB21,57.1773566,-2.1825272,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeen_city_bucksburn_academy_5234034.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bucksburn_academy_ab21_9dg.geojson,fallback_bucksburn_academy_ab21_9dg.geojson,True,True
Calderglen High School|G74 2LP,Calderglen High School,G74 2LP,Calderglen High School (South Lanarkshire),South Lanarkshire,G,G74,55.7591884,-4.1504913,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_calderglen_high_school_8530033.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_calderglen_high_school_g74_2lp.geojson,fallback_calderglen_high_school_g74_2lp.geojson,True,True
Calderhead High School|ML7 4DH,Calderhead High School,ML7 4DH,Calderhead High School (North Lanarkshire),North Lanarkshire,ML,ML7,55.820648,-3.797223,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_calderhead_high_school_8517231.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_calderhead_high_school_ml7_4dh.geojson,fallback_calderhead_high_school_ml7_4dh.geojson,True,True
Calderside Academy|G72 0AX,Calderside Academy,G72 0AX,Calderside Academy (South Lanarkshire),South Lanarkshire,G,G72,55.791923,-4.093608,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_calderside_academy_8530130.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_calderside_academy_g72_0ax.geojson,fallback_calderside_academy_g72_0ax.geojson,True,True
Caldervale High School|ML6 8PG,Caldervale High School,ML6 8PG,Caldervale High School (North Lanarkshire),North Lanarkshire,ML,ML6,55.8656504,-3.9391497,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_caldervale_high_school_8505632.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_caldervale_high_school_ml6_8pg.geojson,fallback_caldervale_high_school_ml6_8pg.geojson,True,True
Campbeltown Grammar School|PA28 6JS,Campbeltown Grammar School,PA28 6JS,Campbeltown Grammar School (Argyll and Bute),Argyll and Bute,PA,PA28,55.4179394,-5.6039484,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_argyll_and_bute_campbeltown_grammar_school_8110034.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_campbeltown_grammar_school_pa28_6js.geojson,fallback_campbeltown_grammar_school_pa28_6js.geojson,True,True
Cardinal Newman High School|ML4 3DW,Cardinal Newman High School,ML4 3DW,Cardinal Newman High School (North Lanarkshire),North Lanarkshire,ML,ML4,55.8165245,-4.0355851,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_north_lanarkshire_cardinal_newman_high_school_ml4_3dw.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_cardinal_newman_high_school_ml4_3dw.geojson,fallback_cardinal_newman_high_school_ml4_3dw.geojson,True,True
Carluke High School|ML8 4EA,Carluke High School,ML8 4EA,Carluke High School (South Lanarkshire),South Lanarkshire,ML,ML8,55.7355971,-3.8246067,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_carluke_high_school_8549931.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_carluke_high_school_ml8_4ea.geojson,fallback_carluke_high_school_ml8_4ea.geojson,True,True
Carnoustie High School|DD7 7SS,Carnoustie High School,DD7 7SS,Carnoustie High School (Angus),Angus,DD,DD7,56.5057443,-2.7248118,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_angus_carnoustie_high_school_5307430.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_carnoustie_high_school_dd7_7ss.geojson,fallback_carnoustie_high_school_dd7_7ss.geojson,True,True
Carrick Academy|KA19 8BP,Carrick Academy,KA19 8BP,Carrick Academy (South Ayrshire),South Ayrshire,KA,KA19,55.3519537,-4.696003,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_ayrshire_carrick_academy_8236739.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_carrick_academy_ka19_8bp.geojson,fallback_carrick_academy_ka19_8bp.geojson,True,True
Castle Douglas High School|DG7 1LQ,Castle Douglas High School,DG7 1LQ,Castle Douglas High School (Dumfries and Galloway),Dumfries and Galloway,DG,DG7,54.9485799,-3.9301377,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dumfries_and_galloway_castle_douglas_high_school_5918030.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_castle_douglas_high_school_dg7_1lq.geojson,fallback_castle_douglas_high_school_dg7_1lq.geojson,True,True
Castlebay School|HS9 5XD,Castlebay School,HS9 5XD,Castlebay School (Na h-Eileanan an Iar),Na h-Eileanan an Iar,HS,HS9,56.95606,-7.4963053,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_na_h_eileanan_an_iar_castlebay_community_school_6203132.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_castlebay_school_hs9_5xd.geojson,fallback_castlebay_school_hs9_5xd.geojson,True,True
Castlebrae Community High School|EH16 4DT,Castlebrae Community High School,EH16 4DT,Castlebrae Community High School (City of Edinburgh),City of Edinburgh,EH,EH16,55.9295502,-3.1343598,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_properties_in_this_area_have_castlebrae_high_as_their_catchment_school_159.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_castlebrae_community_high_school_eh16_4dt.geojson,fallback_castlebrae_community_high_school_eh16_4dt.geojson,True,True
Castlehead High School|PA1 2HL,Castlehead High School,PA1 2HL,Castlehead High School (Renfrewshire),Renfrewshire,PA,PA1,55.8389299,-4.433183,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_renfrewshire_castlehead_high_school_8628939.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_castlehead_high_school_pa1_2hl.geojson,fallback_castlehead_high_school_pa1_2hl.geojson,True,True
Castlemilk High School|G45 9JY,Castlemilk High School,G45 9JY,Castlemilk High School (Glasgow City),Glasgow City,G,G45,55.8012676,-4.2296378,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_castlemilk_high_school_8434034.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_castlemilk_high_school_g45_9jy.geojson,fallback_castlemilk_high_school_g45_9jy.geojson,True,True
Cathkin High School|G72 8ES,Cathkin High School,G72 8ES,Cathkin High School (South Lanarkshire),South Lanarkshire,G,G72,55.8128276,-4.1814273,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_cathkin_high_school_8458332.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_cathkin_high_school_g72_8es.geojson,fallback_cathkin_high_school_g72_8es.geojson,True,True
Charleston Academy|IV3 8ET,Charleston Academy,IV3 8ET,Charleston Academy (Highland),Highland,IV,IV3,57.4708193,-4.2558647,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_charleston_academy_5143837.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_charleston_academy_iv3_8et.geojson,fallback_charleston_academy_iv3_8et.geojson,True,True
Chryston High School|G69 9DL,Chryston High School,G69 9DL,Chryston High School (North Lanarkshire),North Lanarkshire,G,G69,55.9041251,-4.1044702,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_chryston_high_school_8342334.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_chryston_high_school_g69_9dl.geojson,fallback_chryston_high_school_g69_9dl.geojson,True,True
Cleveden Secondary School|G12 0JW,Cleveden Secondary School,G12 0JW,Cleveden Secondary School (Glasgow City),Glasgow City,G,G12,55.8865142,-4.3031909,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_cleveden_secondary_school_8432236.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_cleveden_secondary_school_g12_0jw.geojson,fallback_cleveden_secondary_school_g12_0jw.geojson,True,True
Clyde Valley High School|ML2 0LS,Clyde Valley High School,ML2 0LS,Clyde Valley High School (North Lanarkshire),North Lanarkshire,ML,ML2,55.7578897,-3.9168649,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_clyde_valley_high_school_8517932.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_clyde_valley_high_school_ml2_0ls.geojson,fallback_clyde_valley_high_school_ml2_0ls.geojson,True,True
Clydebank High School|G81 3EJ,Clydebank High School,G81 3EJ,Clydebank High School (West Dunbartonshire),West Dunbartonshire,G,G81,55.9117789,-4.4129107,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_west_dunbartonshire_clydebank_high_school_8314136.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_clydebank_high_school_g81_3ej.geojson,fallback_clydebank_high_school_g81_3ej.geojson,True,True
Clydeview Academy|PA19 1UX,Clydeview Academy,PA19 1UX,Clydeview Academy (Inverclyde),Inverclyde,PA,PA19,55.9517179,-4.8011004,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_inverclyde_clydeview_academy_8640130.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_clydeview_academy_pa19_1ux.geojson,fallback_clydeview_academy_pa19_1ux.geojson,True,True
Coatbridge High School|ML5 3NP,Coatbridge High School,ML5 3NP,Coatbridge High School (North Lanarkshire),North Lanarkshire,ML,ML5,55.8635294,-4.017397,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_coatbridge_high_school_8506132.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_coatbridge_high_school_ml5_3np.geojson,fallback_coatbridge_high_school_ml5_3np.geojson,True,True
Coltness High School|ML2 8NA,Coltness High School,ML2 8NA,Coltness High School (North Lanarkshire),North Lanarkshire,ML,ML2,55.7815025,-3.9055765,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_coltness_high_school_8517738.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_coltness_high_school_ml2_8na.geojson,fallback_coltness_high_school_ml2_8na.geojson,True,True
Craigie High School|DD4 7QD,Craigie High School,DD4 7QD,Craigie High School (Dundee City),Dundee City,DD,DD4,56.4730051,-2.9219568,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_craigie_high_school_dd4_7qd.geojson,fallback_craigie_high_school_dd4_7qd.geojson,False,True
Craigmount High School|EH12 8NH,Craigmount High School,EH12 8NH,Craigmount High School (City of Edinburgh),City of Edinburgh,EH,EH12,55.9450959,-3.3048119,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_craigmount_high_school_5532132.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_craigmount_high_school_eh12_8nh.geojson,fallback_craigmount_high_school_eh12_8nh.geojson,True,True
Craigroyston Community High School|EH4 4NL,Craigroyston Community High School,EH4 4NL,Craigroyston Community High School (City of Edinburgh),City of Edinburgh,EH,EH4,55.9735317,-3.2540932,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_craigroyston_community_high_school_5532434.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_craigroyston_community_high_school_eh4_4nl.geojson,fallback_craigroyston_community_high_school_eh4_4nl.geojson,True,True
